id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337607,work,202435,10:55:00,00:40:00,11:35:00,2563124,1130039,01:10:00,00:20:00,-21.4,01:20:00,00:40:00,-37.9,2,0.007
6337607,home,home2792216,13:25:00,00:05:00,13:30:00,2538038,1153609,01:10:00,00:30:00,-19.2,01:20:00,00:40:00,-37.9,2,0.007
6337607,education,376779,13:30:00,00:15:00,13:45:00,2537352,1152668,01:20:00,00:30:00,-37.9,01:20:00,00:40:00,-37.9,2,0.007
6337607,home,home2792216,13:45:00,10:05:00,23:50:00,2538038,1153609,01:20:00,00:40:00,-37.9,01:20:00,00:40:00,-37.9,2,0.007
6337607,home,home2792216,23:50:00,00:10:00,23:59:00,2538038,1153609,01:20:00,00:40:00,-37.9,01:20:00,00:40:00,-37.9,2,0.007
6337618,home,home2792227,00:00:00,00:05:00,00:05:00,2539610,1152921,00:00:00,00:00:00,0.0,01:10:00,00:30:00,-41.5,8,0.025
6337618,home,home2792227,00:05:00,08:00:00,08:05:00,2539610,1152921,00:00:00,00:00:00,0.0,01:10:00,00:30:00,-41.5,8,0.025
6337618,shop,381504,08:15:00,00:10:00,08:25:00,2536512,1152284,00:50:00,00:00:00,-10.3,01:10:00,00:30:00,-41.5,8,0.025
6337618,education,376779,08:35:00,00:10:00,08:45:00,2537352,1152668,01:00:00,00:20:00,-28.8,01:10:00,00:30:00,-41.5,8,0.025
6337618,home,home2792227,08:45:00,03:15:00,12:00:00,2539610,1152921,01:00:00,00:20:00,-28.8,01:10:00,00:30:00,-41.5,8,0.025
6337618,work,181432,12:10:00,00:25:00,12:35:00,2538028,1154676,01:10:00,00:20:00,-41.7,01:10:00,00:30:00,-41.5,8,0.025
6337618,home,home2792227,12:45:00,11:05:00,23:50:00,2539610,1152921,01:10:00,00:30:00,-41.5,01:10:00,00:30:00,-41.5,8,0.025
6337618,home,home2792227,23:50:00,00:10:00,23:59:00,2539610,1152921,01:10:00,00:30:00,-41.5,01:10:00,00:30:00,-41.5,8,0.025
6337635,home,home2792244,00:00:00,00:05:00,00:05:00,2539841,1152802,00:00:00,00:00:00,0.0,00:20:00,00:15:00,-31.4,1,0.002
6337635,home,home2792244,00:05:00,11:00:00,11:05:00,2539841,1152802,00:00:00,00:00:00,0.0,00:20:00,00:15:00,-31.4,1,0.002
6337635,education,376779,11:10:00,00:15:00,11:25:00,2537352,1152668,00:10:00,00:00:00,-18.6,00:20:00,00:15:00,-31.4,1,0.002
6337635,home,home2792244,11:30:00,03:35:00,15:05:00,2539841,1152802,00:10:00,00:05:00,-18.5,00:20:00,00:15:00,-31.4,1,0.002
6337635,work,369516,15:10:00,01:10:00,16:20:00,2538318,1151894,00:20:00,00:05:00,-31.5,00:20:00,00:15:00,-31.4,1,0.002
6337635,home,home2792244,16:25:00,07:25:00,23:50:00,2539841,1152802,00:20:00,00:15:00,-31.4,00:20:00,00:15:00,-31.4,1,0.002
6337635,home,home2792244,23:50:00,00:10:00,23:59:00,2539841,1152802,00:20:00,00:15:00,-31.4,00:20:00,00:15:00,-31.4,1,0.002
6337642,home,home2792251,00:00:00,00:05:00,00:05:00,2538647,1151396,00:00:00,00:00:00,0.0,00:10:00,00:10:00,-18.5,0,0.002
6337642,home,home2792251,00:05:00,06:55:00,07:00:00,2538647,1151396,00:00:00,00:00:00,0.0,00:10:00,00:10:00,-18.5,0,0.002
6337642,education,376779,07:05:00,06:40:00,13:45:00,2537352,1152668,00:10:00,00:00:00,-18.6,00:10:00,00:10:00,-18.5,0,0.002
