id,group,facility,start,duration,end_time,x,y,utility,DSSR_iterations,execution_time,cum_utility
6326717,home,home2781326,00:00:00,00:05:00,00:05:00,2569551,1191842,-23.2,2,0.015,0.0
6326717,home,home2781326,00:05:00,10:10:00,10:15:00,2569551,1191842,-23.2,2,0.015,0.0
6326717,shop,377155,10:20:00,00:15:00,10:35:00,2577784,1183910,-23.2,2,0.015,-10.4
6326717,home,home2781326,10:40:00,03:00:00,13:40:00,2569551,1191842,-23.2,2,0.015,-10.3
6326717,work,126978,13:45:00,00:15:00,14:00:00,2568958,1191930,-23.2,2,0.015,-23.3
6326717,home,home2781326,14:05:00,00:25:00,14:30:00,2569551,1191842,-23.2,2,0.015,-23.2
6326717,home,home2781326,14:30:00,09:30:00,23:59:00,2569551,1191842,-23.2,2,0.015,-23.2
6326724,home,home2781333,00:00:00,00:05:00,00:05:00,2569880,1191477,-40.6,5,0.03,0.0
6326724,home,home2781333,00:05:00,09:35:00,09:40:00,2569880,1191477,-40.6,5,0.03,0.0
6326724,education,377679,09:45:00,01:05:00,10:50:00,2577388,1184855,-40.6,5,0.03,-18.6
6326724,home,home2781333,10:55:00,01:45:00,12:40:00,2569880,1191477,-40.6,5,0.03,-18.5
6326724,shop,377155,12:45:00,00:40:00,13:25:00,2577784,1183910,-40.6,5,0.03,-28.9
6326724,work,3053,14:00:00,00:10:00,14:10:00,2561184,1186129,-40.6,5,0.03,-41.3
6326724,home,home2781333,14:45:00,02:15:00,17:00:00,2569880,1191477,-40.6,5,0.03,-40.6
6326724,home,home2781333,17:00:00,07:00:00,23:59:00,2569880,1191477,-40.6,5,0.03,-40.6
6326735,home,home2781344,00:00:00,00:05:00,00:05:00,2569797,1191932,-23.4,1,0.01,0.0
6326735,home,home2781344,00:05:00,04:50:00,04:55:00,2569797,1191932,-23.4,1,0.01,0.0
6326735,work,460060,05:00:00,04:50:00,09:50:00,2569768,1193152,-23.4,1,0.01,-13.0
6326735,home,home2781344,09:55:00,00:55:00,10:50:00,2569797,1191932,-23.4,1,0.01,-12.9
6326735,shop,377155,10:50:00,00:15:00,11:05:00,2577784,1183910,-23.4,1,0.01,-23.4
6326735,home,home2781344,11:05:00,05:55:00,17:00:00,2569797,1191932,-23.4,1,0.01,-23.4
6326735,home,home2781344,17:00:00,07:00:00,23:59:00,2569797,1191932,-23.4,1,0.01,-23.4
6326737,home,home2781346,00:00:00,00:05:00,00:05:00,2569852,1192641,-41.566,11,0.1,0.0
6326737,home,home2781346,00:05:00,09:20:00,09:25:00,2569852,1192641,-41.566,11,0.1,0.0
6326737,work,254863,10:30:00,00:55:00,11:25:00,2557522,1176926,-41.566,11,0.1,-11.8
6326737,home,home2781346,12:30:00,00:20:00,12:50:00,2569852,1192641,-41.566,11,0.1,-10.5
6326737,leisure,377155,12:55:00,00:15:00,13:10:00,2577784,1183910,-41.566,11,0.1,-12.666
6326737,home,home2781346,13:15:00,01:25:00,14:40:00,2569852,1192641,-41.566,11,0.1,-12.566
6326737,shop,377155,14:40:00,00:15:00,14:55:00,2577784,1183910,-41.566,11,0.1,-23.066
6326737,home,home2781346,14:55:00,00:20:00,15:15:00,2569852,1192641,-41.566,11,0.1,-23.066
6326737,education,377679,15:20:00,01:10:00,16:30:00,2577388,1184855,-41.566,11,0.1,-41.666
6326737,home,home2781346,16:35:00,00:25:00,17:00:00,2569852,1192641,-41.566,11,0.1,-41.566
6326737,home,home2781346,17:00:00,07:00:00,23:59:00,2569852,1192641,-41.566,11,0.1,-41.566
6326743,home,home2781352,00:00:00,00:05:00,00:05:00,2569542,1192206,-22.958,0,0.007,0.0
6326743,home,home2781352,00:05:00,08:25:00,08:30:00,2569542,1192206,-22.958,0,0.007,0.0
6326743,education,377679,08:30:00,01:10:00,09:40:00,2577388,1184855,-22.958,0,0.007,-18.7
6326743,home,home2781352,09:40:00,07:10:00,16:50:00,2569542,1192206,-22.958,0,0.007,-18.7
6326743,leisure,377155,16:50:00,00:10:00,17:00:00,2577784,1183910,-22.958,0,0.007,-22.958
6326743,home,home2781352,17:00:00,07:00:00,23:59:00,2569542,1192206,-22.958,0,0.007,-22.958
6326747,home,home2781356,00:00:00,00:05:00,00:05:00,2569618,1192519,-10.5,7,0.05,0.0
6326747,home,home2781356,00:05:00,16:05:00,16:10:00,2569618,1192519,-10.5,7,0.05,0.0
6326747,shop,380332,16:10:00,00:15:00,16:25:00,2576304,1185284,-10.5,7,0.05,-10.5
6326747,home,home2781356,16:25:00,00:35:00,17:00:00,2569618,1192519,-10.5,7,0.05,-10.5
6326747,home,home2781356,17:00:00,07:00:00,23:59:00,2569618,1192519,-10.5,7,0.05,-10.5
6326771,home,home2781380,00:00:00,00:05:00,00:05:00,2570561,1194706,-31.54,2,0.017,0.0
6326771,home,home2781380,00:05:00,08:45:00,08:50:00,2570561,1194706,-31.54,2,0.017,0.0
6326771,leisure,381922,08:55:00,00:15:00,09:10:00,2567712,1190524,-31.54,2,0.017,-8.64
6326771,home,home2781380,09:15:00,04:00:00,13:15:00,2570561,1194706,-31.54,2,0.017,-8.54
6326771,work,156395,13:30:00,00:55:00,14:25:00,2574880,1196387,-31.54,2,0.017,-21.34
6326771,home,home2781380,14:40:00,01:35:00,16:15:00,2570561,1194706,-31.54,2,0.017,-21.04
6326771,shop,380332,16:15:00,00:15:00,16:30:00,2576304,1185284,-31.54,2,0.017,-31.54
6326771,home,home2781380,16:30:00,00:30:00,17:00:00,2570561,1194706,-31.54,2,0.017,-31.54
6326771,home,home2781380,17:00:00,07:00:00,23:59:00,2570561,1194706,-31.54,2,0.017,-31.54
6326776,home,home2781385,00:00:00,00:05:00,00:05:00,2569481,1192327,-50.24,22,0.192,0.0
6326776,home,home2781385,00:05:00,06:55:00,07:00:00,2569481,1192327,-50.24,22,0.192,0.0
6326776,shop,377155,07:00:00,00:15:00,07:15:00,2577784,1183910,-50.24,22,0.192,-10.5
6326776,home,home2781385,07:15:00,01:30:00,08:45:00,2569481,1192327,-50.24,22,0.192,-10.5
6326776,leisure,377155,08:45:00,00:55:00,09:40:00,2577784,1183910,-50.24,22,0.192,-19.24
6326776,home,home2781385,09:40:00,00:05:00,09:45:00,2569481,1192327,-50.24,22,0.192,-19.24
6326776,education,377679,09:45:00,00:35:00,10:20:00,2577388,1184855,-50.24,22,0.192,-37.94
6326776,home,home2781385,10:20:00,03:20:00,13:40:00,2569481,1192327,-50.24,22,0.192,-37.94
6326776,work,89840,14:00:00,02:15:00,16:15:00,2575808,1190567,-50.24,22,0.192,-50.64
6326776,home,home2781385,16:35:00,00:25:00,17:00:00,2569481,1192327,-50.24,22,0.192,-50.24
6326776,home,home2781385,17:00:00,07:00:00,23:59:00,2569481,1192327,-50.24,22,0.192,-50.24
6428941,home,home2883550,00:00:00,00:05:00,00:05:00,2569620,1191920,-49.73,15,0.189,0.0
6428941,home,home2883550,00:05:00,08:40:00,08:45:00,2569620,1191920,-49.73,15,0.189,0.0
6428941,shop,377159,08:45:00,00:15:00,09:00:00,2577930,1184036,-49.73,15,0.189,-10.5
6428941,home,home2883550,09:00:00,00:50:00,09:50:00,2569620,1191920,-49.73,15,0.189,-10.5
6428941,education,377679,09:55:00,00:30:00,10:25:00,2577388,1184855,-49.73,15,0.189,-29.1
6428941,work,447665,10:30:00,00:10:00,10:40:00,2569966,1191752,-49.73,15,0.189,-42.1
6428941,home,home2883550,10:45:00,05:40:00,16:25:00,2569620,1191920,-49.73,15,0.189,-42.0
6428941,leisure,381922,16:25:00,00:35:00,17:00:00,2567712,1190524,-49.73,15,0.189,-50.74
6428941,home,home2883550,17:00:00,07:00:00,23:59:00,2569620,1191920,-49.73,15,0.189,-49.73
6430248,home,home2884857,00:00:00,00:05:00,00:05:00,2569170,1192085,-37.235,1,0.01,0.0
6430248,home,home2884857,00:05:00,09:45:00,09:50:00,2569170,1192085,-37.235,1,0.01,0.0
6430248,shop,377155,09:50:00,00:10:00,10:00:00,2577784,1183910,-37.235,1,0.01,-10.5
6430248,leisure,377155,10:05:00,04:15:00,14:20:00,2577784,1183910,-37.235,1,0.01,-19.14
6430248,education,377679,14:20:00,01:50:00,16:10:00,2577388,1184855,-37.235,1,0.01,-37.335
6430248,home,home2884857,16:15:00,00:45:00,17:00:00,2569170,1192085,-37.235,1,0.01,-37.235
6430248,home,home2884857,17:00:00,07:00:00,23:59:00,2569170,1192085,-37.235,1,0.01,-37.235
6431356,home,home2885965,00:00:00,00:05:00,00:05:00,2569722,1192185,-49.84,11,0.062,0.0
6431356,home,home2885965,00:05:00,07:40:00,07:45:00,2569722,1192185,-49.84,11,0.062,0.0
6431356,shop,377155,07:45:00,01:20:00,09:05:00,2577784,1183910,-49.84,11,0.062,-10.5
6431356,leisure,377155,09:05:00,02:00:00,11:05:00,2577784,1183910,-49.84,11,0.062,-19.24
6431356,education,377679,11:05:00,01:05:00,12:10:00,2577388,1184855,-49.84,11,0.062,-37.94
6431356,home,home2885965,12:10:00,01:05:00,13:15:00,2569722,1192185,-49.84,11,0.062,-37.94
6431356,work,374473,13:45:00,00:55:00,14:40:00,2561514,1187205,-49.84,11,0.062,-50.44
6431356,home,home2885965,15:10:00,01:50:00,17:00:00,2569722,1192185,-49.84,11,0.062,-49.84
6431356,home,home2885965,17:00:00,07:00:00,23:59:00,2569722,1192185,-49.84,11,0.062,-49.84
6431926,home,home2886535,00:00:00,00:05:00,00:05:00,2569878,1192664,-37.74,10,0.072,0.0
6431926,home,home2886535,00:05:00,07:05:00,07:10:00,2569878,1192664,-37.74,10,0.072,0.0
6431926,education,377679,07:15:00,01:35:00,08:50:00,2577388,1184855,-37.74,10,0.072,-18.6
6431926,home,home2886535,08:55:00,04:00:00,12:55:00,2569878,1192664,-37.74,10,0.072,-18.5
6431926,shop,377155,12:55:00,00:15:00,13:10:00,2577784,1183910,-37.74,10,0.072,-29.0
6431926,home,home2886535,13:10:00,02:55:00,16:05:00,2569878,1192664,-37.74,10,0.072,-29.0
6431926,leisure,381922,16:05:00,00:35:00,16:40:00,2567712,1190524,-37.74,10,0.072,-37.74
6431926,home,home2886535,16:40:00,00:20:00,17:00:00,2569878,1192664,-37.74,10,0.072,-37.74
6431926,home,home2886535,17:00:00,07:00:00,23:59:00,2569878,1192664,-37.74,10,0.072,-37.74
6434085,home,home2888694,00:00:00,00:05:00,00:05:00,2569878,1192664,-19.24,2,0.016,0.0
6434085,home,home2888694,00:05:00,07:10:00,07:15:00,2569878,1192664,-19.24,2,0.016,0.0
6434085,shop,377155,07:15:00,00:15:00,07:30:00,2577784,1183910,-19.24,2,0.016,-10.5
6434085,home,home2888694,07:30:00,05:50:00,13:20:00,2569878,1192664,-19.24,2,0.016,-10.5
6434085,leisure,370107,13:20:00,00:15:00,13:35:00,2575916,1191020,-19.24,2,0.016,-19.24
6434085,home,home2888694,13:35:00,03:25:00,17:00:00,2569878,1192664,-19.24,2,0.016,-19.24
6434085,home,home2888694,17:00:00,07:00:00,23:59:00,2569878,1192664,-19.24,2,0.016,-19.24
6434104,home,home2888713,00:00:00,00:05:00,00:05:00,2569494,1189212,-37.14,11,0.082,0.0
6434104,home,home2888713,00:05:00,06:45:00,06:50:00,2569494,1189212,-37.14,11,0.082,0.0
6434104,education,377679,07:00:00,01:40:00,08:40:00,2577388,1184855,-37.14,11,0.082,-18.5
6434104,home,home2888713,08:50:00,03:50:00,12:40:00,2569494,1189212,-37.14,11,0.082,-18.3
6434104,shop,377155,12:50:00,00:15:00,13:05:00,2577784,1183910,-37.14,11,0.082,-28.6
6434104,home,home2888713,13:15:00,02:35:00,15:50:00,2569494,1189212,-37.14,11,0.082,-28.4
6434104,leisure,377153,15:50:00,00:15:00,16:05:00,2567840,1190762,-37.14,11,0.082,-37.14
6434104,home,home2888713,16:05:00,00:55:00,17:00:00,2569494,1189212,-37.14,11,0.082,-37.14
6434104,home,home2888713,17:00:00,07:00:00,23:59:00,2569494,1189212,-37.14,11,0.082,-37.14
6434687,home,home2889296,00:00:00,00:05:00,00:05:00,2570070,1192716,-44.115,14,0.122,0.0
6434687,home,home2889296,00:05:00,09:45:00,09:50:00,2570070,1192716,-44.115,14,0.122,0.0
6434687,education,377679,09:55:00,00:20:00,10:15:00,2577388,1184855,-44.115,14,0.122,-18.6
6434687,home,home2889296,10:20:00,00:25:00,10:45:00,2570070,1192716,-44.115,14,0.122,-18.5
6434687,leisure,375697,10:45:00,01:00:00,11:45:00,2569734,1192310,-44.115,14,0.122,-27.24
6434687,shop,380332,11:45:00,01:50:00,13:35:00,2576304,1185284,-44.115,14,0.122,-35.215
6434687,home,home2889296,13:35:00,00:05:00,13:40:00,2570070,1192716,-44.115,14,0.122,-35.215
6434687,work,369181,15:25:00,01:15:00,16:40:00,2539028,1181229,-44.115,14,0.122,-46.215
6434687,home,home2889296,18:25:00,05:35:00,23:59:00,2570070,1192716,-44.115,14,0.122,-44.115
6440144,home,home2894753,00:00:00,00:05:00,00:05:00,2569532,1192069,-32.14,13,0.095,0.0
6440144,home,home2894753,00:05:00,10:10:00,10:15:00,2569532,1192069,-32.14,13,0.095,0.0
6440144,work,100893,10:20:00,00:45:00,11:05:00,2570006,1193377,-32.14,13,0.095,-13.0
6440144,home,home2894753,11:10:00,00:20:00,11:30:00,2569532,1192069,-32.14,13,0.095,-12.9
6440144,shop,377155,11:30:00,00:10:00,11:40:00,2577784,1183910,-32.14,13,0.095,-23.4
6440144,leisure,377159,11:40:00,02:50:00,14:30:00,2577930,1184036,-32.14,13,0.095,-32.14
6440144,home,home2894753,14:30:00,02:30:00,17:00:00,2569532,1192069,-32.14,13,0.095,-32.14
6440144,home,home2894753,17:00:00,07:00:00,23:59:00,2569532,1192069,-32.14,13,0.095,-32.14
6445993,home,home2900602,00:00:00,00:05:00,00:05:00,2569987,1192752,-19.24,2,0.017,0.0
6445993,home,home2900602,00:05:00,08:45:00,08:50:00,2569987,1192752,-19.24,2,0.017,0.0
6445993,shop,380332,08:50:00,00:15:00,09:05:00,2576304,1185284,-19.24,2,0.017,-10.5
6445993,home,home2900602,09:05:00,04:55:00,14:00:00,2569987,1192752,-19.24,2,0.017,-10.5
6445993,leisure,377153,14:00:00,01:50:00,15:50:00,2567840,1190762,-19.24,2,0.017,-19.24
6445993,home,home2900602,15:50:00,01:10:00,17:00:00,2569987,1192752,-19.24,2,0.017,-19.24
6445993,home,home2900602,17:00:00,07:00:00,23:59:00,2569987,1192752,-19.24,2,0.017,-19.24
6458681,home,home2907725,00:00:00,00:05:00,00:05:00,2570557,1194734,-30.84,8,0.048,0.0
6458681,home,home2907725,00:05:00,07:00:00,07:05:00,2570557,1194734,-30.84,8,0.048,0.0
6458681,leisure,377153,07:10:00,00:30:00,07:40:00,2567840,1190762,-30.84,8,0.048,-8.64
6458681,shop,381921,07:40:00,00:10:00,07:50:00,2567684,1190696,-30.84,8,0.048,-19.14
6458681,home,home2907725,07:50:00,05:10:00,13:00:00,2570557,1194734,-30.84,8,0.048,-19.14
6458681,work,254829,13:35:00,00:15:00,13:50:00,2563430,1186679,-30.84,8,0.048,-31.54
6458681,home,home2907725,14:25:00,02:35:00,17:00:00,2570557,1194734,-30.84,8,0.048,-30.84
6458681,home,home2907725,17:00:00,07:00:00,23:59:00,2570557,1194734,-30.84,8,0.048,-30.84
6458692,home,home2907731,00:00:00,00:05:00,00:05:00,2569908,1192381,-47.44,8,0.051,0.0
6458692,home,home2907731,00:05:00,11:05:00,11:10:00,2569908,1192381,-47.44,8,0.051,0.0
6458692,leisure,370107,11:10:00,00:10:00,11:20:00,2575916,1191020,-47.44,8,0.051,-8.74
6458692,education,377679,11:20:00,01:05:00,12:25:00,2577388,1184855,-47.44,8,0.051,-27.44
6458692,shop,377155,12:25:00,00:10:00,12:35:00,2577784,1183910,-47.44,8,0.051,-37.94
6458692,work,329759,14:05:00,00:55:00,15:00:00,2597734,1199116,-47.44,8,0.051,-49.24
6458692,home,home2907731,16:30:00,00:30:00,17:00:00,2569908,1192381,-47.44,8,0.051,-47.44
6458692,home,home2907731,17:00:00,07:00:00,23:59:00,2569908,1192381,-47.44,8,0.051,-47.44
6458714,home,home2907742,00:00:00,00:05:00,00:05:00,2569870,1192148,-13.272,3,0.022,0.0
6458714,home,home2907742,00:05:00,06:35:00,06:40:00,2569870,1192148,-13.272,3,0.022,0.0
6458714,work,129448,06:55:00,09:30:00,16:25:00,2567564,1196424,-13.272,3,0.022,-12.8
6458714,leisure,377155,16:40:00,00:10:00,16:50:00,2577784,1183910,-13.272,3,0.022,-13.272
6458714,home,home2907742,16:50:00,00:10:00,17:00:00,2569870,1192148,-13.272,3,0.022,-13.272
6458714,home,home2907742,17:00:00,07:00:00,23:59:00,2569870,1192148,-13.272,3,0.022,-13.272
6458718,home,home2907744,00:00:00,00:05:00,00:05:00,2571081,1191892,-31.64,1,0.009,0.0
6458718,home,home2907744,00:05:00,07:25:00,07:30:00,2571081,1191892,-31.64,1,0.009,0.0
6458718,work,372625,07:40:00,03:20:00,11:00:00,2571652,1189038,-31.64,1,0.009,-12.9
6458718,home,home2907744,11:10:00,02:50:00,14:00:00,2571081,1191892,-31.64,1,0.009,-12.7
6458718,leisure,381922,14:05:00,02:20:00,16:25:00,2567712,1190524,-31.64,1,0.009,-21.34
6458718,shop,377155,16:30:00,00:30:00,17:00:00,2577784,1183910,-31.64,1,0.009,-31.74
6458718,home,home2907744,17:05:00,06:55:00,23:59:00,2571081,1191892,-31.64,1,0.009,-31.64
6458725,home,home2907747,00:00:00,00:05:00,00:05:00,2569685,1192500,-24.494,0,0.007,0.0
6458725,home,home2907747,00:05:00,06:55:00,07:00:00,2569685,1192500,-24.494,0,0.007,0.0
6458725,work,268568,07:45:00,03:05:00,10:50:00,2580920,1200139,-24.494,0,0.007,-12.2
6458725,shop,377159,11:35:00,01:45:00,13:20:00,2577930,1184036,-24.494,0,0.007,-21.8
6458725,home,home2907747,13:20:00,03:30:00,16:50:00,2569685,1192500,-24.494,0,0.007,-21.8
6458725,leisure,370107,16:50:00,00:10:00,17:00:00,2575916,1191020,-24.494,0,0.007,-29.544
6458725,home,home2907747,17:00:00,07:00:00,23:59:00,2569685,1192500,-24.494,0,0.007,-24.494
6458736,home,home2907753,00:00:00,00:05:00,00:05:00,2569926,1191495,-38.74,2,0.016,0.0
6458736,home,home2907753,00:05:00,06:55:00,07:00:00,2569926,1191495,-38.74,2,0.016,0.0
6458736,education,377679,07:05:00,03:50:00,10:55:00,2577388,1184855,-38.74,2,0.016,-18.6
6458736,leisure,377155,10:55:00,01:45:00,12:40:00,2577784,1183910,-38.74,2,0.016,-27.34
6458736,home,home2907753,12:45:00,02:20:00,15:05:00,2569926,1191495,-38.74,2,0.016,-27.24
6458736,work,376099,15:45:00,00:15:00,16:00:00,2578968,1183968,-38.74,2,0.016,-39.54
6458736,home,home2907753,16:40:00,00:20:00,17:00:00,2569926,1191495,-38.74,2,0.016,-38.74
6458736,home,home2907753,17:00:00,07:00:00,23:59:00,2569926,1191495,-38.74,2,0.016,-38.74
6458738,home,home2907754,00:00:00,00:05:00,00:05:00,2569908,1192381,-27.395,1,0.01,0.0
6458738,home,home2907754,00:05:00,07:25:00,07:30:00,2569908,1192381,-27.395,1,0.01,0.0
6458738,shop,377155,07:30:00,00:15:00,07:45:00,2577784,1183910,-27.395,1,0.01,-10.5
6458738,home,home2907754,07:45:00,01:40:00,09:25:00,2569908,1192381,-27.395,1,0.01,-10.5
6458738,work,375577,09:35:00,04:15:00,13:50:00,2568016,1191675,-27.395,1,0.01,-23.4
6458738,home,home2907754,14:00:00,01:45:00,15:45:00,2569908,1192381,-27.395,1,0.01,-23.2
6458738,leisure,370107,15:45:00,01:15:00,17:00:00,2575916,1191020,-27.395,1,0.01,-31.94
6458738,home,home2907754,17:00:00,07:00:00,23:59:00,2569908,1192381,-27.395,1,0.01,-27.395
6458746,home,home2907758,00:00:00,00:05:00,00:05:00,2569626,1189125,-37.54,2,0.015,0.0
6458746,home,home2907758,00:05:00,08:00:00,08:05:00,2569626,1189125,-37.54,2,0.015,0.0
6458746,shop,377159,08:15:00,00:10:00,08:25:00,2577930,1184036,-37.54,2,0.015,-10.3
6458746,education,377679,08:25:00,02:35:00,11:00:00,2577388,1184855,-37.54,2,0.015,-29.0
6458746,home,home2907758,11:10:00,04:35:00,15:45:00,2569626,1189125,-37.54,2,0.015,-28.8
6458746,leisure,377153,15:45:00,00:15:00,16:00:00,2567840,1190762,-37.54,2,0.015,-37.54
6458746,home,home2907758,16:00:00,01:00:00,17:00:00,2569626,1189125,-37.54,2,0.015,-37.54
6458746,home,home2907758,17:00:00,07:00:00,23:59:00,2569626,1189125,-37.54,2,0.015,-37.54
6458747,home,home2907758,00:00:00,00:05:00,00:05:00,2569626,1189125,-21.44,1,0.009,0.0
6458747,home,home2907758,00:05:00,08:10:00,08:15:00,2569626,1189125,-21.44,1,0.009,0.0
6458747,work,91121,08:25:00,03:45:00,12:10:00,2569666,1192548,-21.44,1,0.009,-12.9
6458747,home,home2907758,12:20:00,02:25:00,14:45:00,2569626,1189125,-21.44,1,0.009,-12.7
6458747,leisure,377155,14:45:00,00:15:00,15:00:00,2577784,1183910,-21.44,1,0.009,-21.44
6458747,home,home2907758,15:00:00,02:00:00,17:00:00,2569626,1189125,-21.44,1,0.009,-21.44
6458747,home,home2907758,17:00:00,07:00:00,23:59:00,2569626,1189125,-21.44,1,0.009,-21.44
6458764,home,home2907767,00:00:00,00:05:00,00:05:00,2569655,1192134,-22.6,1,0.01,0.0
6458764,home,home2907767,00:05:00,08:00:00,08:05:00,2569655,1192134,-22.6,1,0.01,0.0
6458764,shop,377155,08:05:00,00:15:00,08:20:00,2577784,1183910,-22.6,1,0.01,-10.5
6458764,home,home2907767,08:20:00,04:20:00,12:40:00,2569655,1192134,-22.6,1,0.01,-10.5
6458764,work,331301,13:05:00,02:50:00,15:55:00,2575364,1197238,-22.6,1,0.01,-23.1
6458764,home,home2907767,16:20:00,00:40:00,17:00:00,2569655,1192134,-22.6,1,0.01,-22.6
6458764,home,home2907767,17:00:00,07:00:00,23:59:00,2569655,1192134,-22.6,1,0.01,-22.6
6458765,home,home2907767,00:00:00,00:05:00,00:05:00,2569655,1192134,-23.4,1,0.013,0.0
6458765,home,home2907767,00:05:00,05:45:00,05:50:00,2569655,1192134,-23.4,1,0.013,0.0
6458765,work,561503,05:55:00,04:50:00,10:45:00,2570470,1193820,-23.4,1,0.013,-13.0
6458765,home,home2907767,10:50:00,02:55:00,13:45:00,2569655,1192134,-23.4,1,0.013,-12.9
6458765,shop,377155,13:45:00,00:15:00,14:00:00,2577784,1183910,-23.4,1,0.013,-23.4
6458765,home,home2907767,14:00:00,03:00:00,17:00:00,2569655,1192134,-23.4,1,0.013,-23.4
6458765,home,home2907767,17:00:00,07:00:00,23:59:00,2569655,1192134,-23.4,1,0.013,-23.4
6458793,home,home2907781,00:00:00,00:05:00,00:05:00,2569745,1192257,-23.0,1,0.009,0.0
6458793,home,home2907781,00:05:00,09:55:00,10:00:00,2569745,1192257,-23.0,1,0.009,0.0
6458793,work,302728,10:15:00,04:30:00,14:45:00,2571230,1188171,-23.0,1,0.009,-12.8
6458793,home,home2907781,15:00:00,01:15:00,16:15:00,2569745,1192257,-23.0,1,0.009,-12.5
6458793,shop,377155,16:15:00,00:15:00,16:30:00,2577784,1183910,-23.0,1,0.009,-23.0
6458793,home,home2907781,16:30:00,00:30:00,17:00:00,2569745,1192257,-23.0,1,0.009,-23.0
6458793,home,home2907781,17:00:00,07:00:00,23:59:00,2569745,1192257,-23.0,1,0.009,-23.0
6458800,home,home2907785,00:00:00,00:05:00,00:05:00,2569878,1192610,-26.29,11,0.077,0.0
6458800,home,home2907785,00:05:00,05:15:00,05:20:00,2569878,1192610,-26.29,11,0.077,0.0
6458800,work,338230,05:45:00,00:35:00,06:20:00,2573142,1185384,-26.29,11,0.077,-12.6
6458800,home,home2907785,06:45:00,07:10:00,13:55:00,2569878,1192610,-26.29,11,0.077,-12.1
6458800,shop,381921,13:55:00,00:15:00,14:10:00,2567684,1190696,-26.29,11,0.077,-22.6
6458800,home,home2907785,14:10:00,01:55:00,16:05:00,2569878,1192610,-26.29,11,0.077,-22.6
6458800,leisure,370107,16:05:00,00:55:00,17:00:00,2575916,1191020,-26.29,11,0.077,-31.34
6458800,home,home2907785,17:00:00,07:00:00,23:59:00,2569878,1192610,-26.29,11,0.077,-26.29
6458801,home,home2907785,00:00:00,00:05:00,00:05:00,2569878,1192610,-19.24,10,0.061,0.0
6458801,home,home2907785,00:05:00,08:45:00,08:50:00,2569878,1192610,-19.24,10,0.061,0.0
6458801,leisure,370107,08:50:00,00:15:00,09:05:00,2575916,1191020,-19.24,10,0.061,-8.74
6458801,home,home2907785,09:05:00,01:20:00,10:25:00,2569878,1192610,-19.24,10,0.061,-8.74
6458801,shop,381921,10:25:00,00:15:00,10:40:00,2567684,1190696,-19.24,10,0.061,-19.24
6458801,home,home2907785,10:40:00,06:20:00,17:00:00,2569878,1192610,-19.24,10,0.061,-19.24
6458801,home,home2907785,17:00:00,07:00:00,23:59:00,2569878,1192610,-19.24,10,0.061,-19.24
6458805,home,home2907787,00:00:00,00:05:00,00:05:00,2569650,1192521,-19.24,1,0.01,0.0
6458805,home,home2907787,00:05:00,08:30:00,08:35:00,2569650,1192521,-19.24,1,0.01,0.0
6458805,shop,380332,08:35:00,01:50:00,10:25:00,2576304,1185284,-19.24,1,0.01,-10.5
6458805,home,home2907787,10:25:00,02:55:00,13:20:00,2569650,1192521,-19.24,1,0.01,-10.5
6458805,leisure,370107,13:20:00,02:30:00,15:50:00,2575916,1191020,-19.24,1,0.01,-19.24
6458805,home,home2907787,15:50:00,01:10:00,17:00:00,2569650,1192521,-19.24,1,0.01,-19.24
6458805,home,home2907787,17:00:00,07:00:00,23:59:00,2569650,1192521,-19.24,1,0.01,-19.24
6458818,home,home2907794,00:00:00,00:05:00,00:05:00,2569503,1191818,-28.24,1,0.009,0.0
