id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337618,home,home2792227,00:05:00,07:50:00,07:55:00,2539610,1152921,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-18.44,11,0.045
6337618,shop,381504,08:05:00,00:15:00,08:20:00,2536512,1152284,01:00:00,00:00:00,-10.3,02:00:00,01:15:00,-18.44,11,0.045
6337618,home,home2792227,08:30:00,01:00:00,09:30:00,2539610,1152921,01:00:00,00:15:00,-10.1,02:00:00,01:15:00,-18.44,11,0.045
6337618,leisure,27610,09:40:00,01:20:00,11:00:00,2538796,1151086,02:00:00,00:15:00,-18.64,02:00:00,01:15:00,-18.44,11,0.045
6337618,home,home2792227,11:10:00,08:50:00,20:00:00,2539610,1152921,02:00:00,01:15:00,-18.44,02:00:00,01:15:00,-18.44,11,0.045
6337618,home,home2792227,20:00:00,04:00:00,23:59:00,2539610,1152921,02:00:00,01:15:00,-18.44,02:00:00,01:15:00,-18.44,11,0.045
6337635,home,home2792244,00:00:00,00:05:00,00:05:00,2539841,1152802,00:00:00,00:00:00,0.0,01:00:00,00:00:00,-10.5,1,0.008
6337635,home,home2792244,00:05:00,14:00:00,14:05:00,2539841,1152802,00:00:00,00:00:00,0.0,01:00:00,00:00:00,-10.5,1,0.008
6337635,shop,381504,14:05:00,00:15:00,14:20:00,2536512,1152284,01:00:00,00:00:00,-10.5,01:00:00,00:00:00,-10.5,1,0.008
6337635,home,home2792244,14:20:00,05:40:00,20:00:00,2539841,1152802,01:00:00,00:00:00,-10.5,01:00:00,00:00:00,-10.5,1,0.008
6337635,home,home2792244,20:00:00,04:00:00,23:59:00,2539841,1152802,01:00:00,00:00:00,-10.5,01:00:00,00:00:00,-10.5,1,0.008
6337642,home,home2792251,00:00:00,00:05:00,00:05:00,2538647,1151396,00:00:00,00:00:00,0.0,02:00:00,01:10:00,-19.04,10,0.05
6337642,home,home2792251,00:05:00,14:10:00,14:15:00,2538647,1151396,00:00:00,00:00:00,0.0,02:00:00,01:10:00,-19.04,10,0.05
